#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame549.jpg,0.0857654095,0.0858412743,53.3588307381,66.5327275753,,0,,,,
frame550.jpg,0.0987932682,0.0988597393,53.4576240063,66.6315873146,,0,,,,
frame551.jpg,0.0819773197,0.0820414066,53.539601326,66.7136287212,,0,,,,
frame552.jpg,0.0993247032,0.0993950844,53.6389260292,66.8130238056,,0,,,,
frame553.jpg,0.0849906445,0.0850562572,53.7239166737,66.8980800629,,0,,,,
frame554.jpg,0.11913414,0.119203949,53.8430508137,67.0172840118,,0,,,,
frame555.jpg,0.1134257317,0.1134974957,53.9564765453,67.1307815075,,0,,,,
frame556.jpg,0.0947174072,0.0947885036,54.0511939526,67.2255700111,,57.4263578738,,,,
frame557.jpg,0.0984386921,0.0985103607,54.1496326447,67.3240803719,,0,,,,
frame558.jpg,0.0876351833,0.0877012253,54.237267828,67.4117815971,,0,,,,
frame559.jpg,0.0948884487,0.0949614048,54.3321562767,67.5067430019,,0,,,,
frame560.jpg,0.0830350876,0.0831129551,54.4151913643,67.589855957,,0,,,,
frame561.jpg,0.0952528,0.0953242779,54.5104441643,67.6851802349,,62.9933774834,,,,
frame562.jpg,0.0856522083,0.0857208729,54.5960963726,67.7709011078,,0,,,,
frame563.jpg,0.097172451,0.0972380638,54.6932688236,67.8681391716,,0,,,,
frame564.jpg,0.0866217136,0.0866961956,54.7798905373,67.9548353672,,0,,,,
frame565.jpg,0.1039946079,0.1040671349,54.8838851452,68.0589025021,,0,,,,
frame566.jpg,0.0893724918,0.0894500256,54.973257637,68.1483525276,,53.3575317604,,,,
frame567.jpg,0.1060175419,0.1060965538,55.0792751789,68.2544490814,,0,,,,
frame568.jpg,0.0922904491,0.0923667908,55.1715656281,68.3468158722,,0,,,,
frame569.jpg,0.1091822147,0.1092571735,55.2807478428,68.4560730457,,0,,,,
frame570.jpg,0.0983116627,0.0983928204,55.3790595055,68.5544658661,,0,,,,
frame571.jpg,0.108112812,0.108180666,55.4871723175,68.6626465321,,0,,,,
frame572.jpg,0.0951148033,0.0951891422,55.5822871208,68.7578356743,,0,,,,
frame573.jpg,0.1070167542,0.107094717,55.689303875,68.8649303913,,0,,,,
frame574.jpg,0.0939530373,0.094029665,55.7832569122,68.9589600563,,0,,,,
frame575.jpg,0.1163627148,0.1166695595,55.899619627,69.0756296158,,0,,,,
frame576.jpg,0.1245646954,0.1249277592,56.0241843224,69.200557375,,0,,,,
frame577.jpg,0.1020471096,0.1023124695,56.126231432,69.3028698444,,0,,,,
frame578.jpg,0.1060247898,0.1063055992,56.2322562218,69.4091754436,,0,,,,
frame579.jpg,0.0958073139,0.0961196423,56.3280635357,69.5052950859,,0,,,,
frame580.jpg,0.1040563583,0.1043388367,56.432119894,69.6096339226,,0,,,,
frame581.jpg,0.0956188679,0.0959028244,56.5277387619,69.705536747,,0,,,,
frame582.jpg,0.1086184502,0.1089184284,56.6363572121,69.8144551754,,0,,,,
frame583.jpg,0.0969231129,0.0969910145,56.7332803249,69.9114461899,,0,,,,
frame584.jpg,0.1061955452,0.1062678814,56.8394758701,70.0177140713,,0,,,,
