#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame214.jpg,0.0956057549,0.0956663609,17.598266983,17.61024189,223.75784225,100,,,,
frame215.jpg,0.0833431244,0.083400631,17.6816101074,17.6936425209,224.75784225,100,,,,
frame216.jpg,0.0913566589,0.0914134979,17.7729667664,17.7850560188,225.75784225,100,,,,
frame217.jpg,0.0849719048,0.0850255489,17.8579386711,17.8700815678,226.75784225,100,,,,
frame218.jpg,0.0926149845,0.0926676273,17.9505536556,17.9627491951,227.75784225,100,,,,
frame219.jpg,0.0837147236,0.083770752,18.0342683792,18.0465199471,228.75784225,100,,,,
frame220.jpg,0.0899659157,0.0900198936,18.1242342949,18.1365398407,229.75784225,100,,,,
frame221.jpg,0.0836005688,0.083656311,18.2078348637,18.2201961517,230.75784225,100,,,,
frame222.jpg,0.0883080959,0.0883677483,18.2961429596,18.3085639,231.75784225,100,,,,
frame223.jpg,0.0868362904,0.0868899345,18.38297925,18.3954538345,232.75784225,100,,,,
frame224.jpg,0.0888728142,0.0889312267,18.4718520641,18.4843850613,233.75784225,100,,,,
frame225.jpg,0.0882093906,0.0882642269,18.5600614548,18.5726492882,234.75784225,100,,,,
frame226.jpg,0.0873485088,0.0874096394,18.6474099636,18.6600589275,235.75784225,100,,,,
frame227.jpg,0.0843046665,0.0843610287,18.7317146301,18.7444199562,236.75784225,100,,,,
frame228.jpg,0.0903222561,0.0903755665,18.8220368862,18.8347955227,237.75784225,100,,,,
frame229.jpg,0.0830387115,0.0830929279,18.9050755978,18.9178884506,238.75784225,100,,,,
frame230.jpg,0.0947923183,0.0948506832,18.9998679161,19.0127391338,239.75784225,100,,,,
frame231.jpg,0.0871317387,0.0871877193,19.0869996548,19.0999268532,240.75784225,100,,,,
frame232.jpg,0.0893686771,0.089428091,19.1763683319,19.1893549442,241.75784225,100,,,,
frame233.jpg,0.0888736725,0.0889410496,19.2652420044,19.2782959938,242.75784225,100,,,,
frame234.jpg,0.1126745701,0.112735939,19.3779165745,19.3910319328,243.75784225,100,,,,
frame235.jpg,0.0896622658,0.0897184372,19.4675788403,19.48075037,244.75784225,100,,,,
frame236.jpg,0.0873462677,0.0874001026,19.554925108,19.5681504726,245.75784225,100,,,,
frame237.jpg,0.0844259739,0.084481287,19.6393510818,19.6526317596,246.75784225,100,,,,
frame238.jpg,0.0877131939,0.0877700806,19.7270642757,19.7404018402,247.75784225,100,,,,
frame239.jpg,0.0856786251,0.0857337952,19.8127429008,19.8261356354,248.75784225,100,,,,
frame240.jpg,0.0886176109,0.0886731625,19.9013605118,19.9148087978,249.75784225,100,,,,
frame241.jpg,0.0846675396,0.0847242355,19.9860280514,19.9995330334,250.75784225,100,,,,
frame242.jpg,0.0883934975,0.0884494781,20.0744215488,20.0879825115,251.75784225,100,,,,
frame243.jpg,0.085734272,0.0857882977,20.1601558208,20.1737708092,252.75784225,100,,,,
frame244.jpg,0.0903025627,0.090358305,20.2504583836,20.2641291142,253.75784225,100,,,,
frame245.jpg,0.0849288464,0.0849842072,20.3353872299,20.3491133213,254.75784225,100,,,,
frame246.jpg,0.08772645,0.0877765656,20.4231136799,20.4368898869,255.75784225,100,,,,
frame247.jpg,0.0712959766,0.0713474751,20.4944096565,20.5082373619,256.75784225,100,,,,
frame248.jpg,0.0759459972,0.0759981632,20.5703556538,20.5842355251,257.75784225,100,,,,
